"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","21","10","10","1","19.283897","0","10"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","24","24","1","27.174768","0","24"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","42","42","1","43.051746","0","42"
"/Interchange/gltf/M_Default.M_Default","21","116","116","6","125.065002","0","116"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","21","12","12","2","11.769035","0","12"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","21","24","24","2","25.278587","0","24"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","116","116","6","109.119659","0","116"
"/Interchange/gltf/M_Transmission.M_Transmission","21","72","72","2","211.637634","0","72"
"/Interchange/gltf/M_Sheen.M_Sheen","21","116","116","6","187.468185","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","21","116","116","6","196.207108","0","116"
"/Interchange/gltf/M_Unlit.M_Unlit","21","52","52","6","37.521481","0","52"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","21","12","12","1","13.164274","0","12"
"Globals","24","1257","0","1","0.000000","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","2","2","1","1.704197","0","2"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","0.837529","0","2"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","4","4","1","15.677794","0","4"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","2.913750","0","2"
"","24","5","0","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","18.858923","0","26"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","8","8","1","6.567734","0","8"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.871712","0","2"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.715003","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","11","11","1","9.307633","0","11"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.724872","0","4"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","5.934410","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","1.762008","0","2"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","2.748459","0","4"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","24","2","2","1","1.889625","0","2"
"/Interchange/gltf/M_Sheen.M_Sheen","24","116","116","6","175.227921","0","116"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","205.780884","0","72"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","45","45","1","33.159050","0","45"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","116","116","6","106.360130","0","116"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.773381","0","2"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","12","12","1","9.073451","0","12"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.910039","0","2"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","6","6","1","3.616718","0","6"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.890385","0","2"
"/Interchange/gltf/M_Default.M_Default","24","116","116","6","131.521042","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","116","116","6","192.592514","0","116"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","39.420700","0","52"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","24","10","10","1","12.023931","0","10"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","24","24","24","2","25.022257","0","24"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","5","5","1","3.450166","0","5"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","24","12","12","1","13.633187","0","12"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","24","12","12","2","12.026094","0","12"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","42","42","1","45.203403","0","42"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","2","2","1","2.226007","0","2"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","24","24","1","28.175964","0","24"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","107","107","1","174.994797","0","107"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","12","12","1","9.276227","0","12"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","24","21","21","1","17.027948","0","21"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","24","15","15","1","13.131392","0","15"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","24","15","15","1","14.707321","0","15"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","24","15","15","1","14.645832","0","15"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","24","4","4","1","3.482832","0","4"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","11.723329","0","10"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.883354","0","2"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","3.779284","0","4"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","4.977425","0","4"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","24","24","2","27.251751","0","24"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","24","6","6","1","5.697041","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","24","5","5","1","2.838784","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","107","107","1","206.736603","0","107"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","12","12","1","10.345374","0","12"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","24","5","5","1","1.763929","0","5"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","24","20","20","1","24.271070","0","20"
"/Engine/EditorMaterials/GeometryCollection/InMaterial.InMaterial","24","10","10","1","8.406335","0","10"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","24","12","12","1","4.475812","0","12"
"/Niagara/DefaultAssets/DefaultTextureSpriteMaterial.DefaultTextureSpriteMaterial","24","20","20","1","24.370489","0","20"
"/Game/Blueprints/Mechanics/Leaf_Mat.Leaf_Mat","24","20","20","1","20.396547","0","20"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","3.006103","0","4"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","7","7","1","5.023309","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","67","67","1","65.384483","0","67"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","2.141970","0","2"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","12","12","1","9.863493","0","12"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","24","6","6","1","3.710654","0","6"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","24","10","10","1","20.357267","0","10"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","21","21","1","17.305613","0","21"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","21","21","1","0.000000","0","21"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","24","25","25","1","26.419233","0","25"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","21","21","1","14.261447","0","21"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","75","0","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","300","0","1","0.000000","0","0"
