"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","21","10","10","1","13.624403","0","10"
"","21","5","0","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","21","52","52","6","29.870682","0","52"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","24","24","1","21.644745","0","24"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","42","42","1","34.086971","0","42"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","21","12","12","2","9.247259","0","12"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","21","24","24","2","22.611217","0","24"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","116","116","6","91.017380","0","116"
"/Interchange/gltf/M_Transmission.M_Transmission","21","72","72","2","152.469971","0","72"
"/Interchange/gltf/M_Default.M_Default","21","116","116","6","100.617386","0","116"
"/Interchange/gltf/M_Sheen.M_Sheen","21","116","116","6","138.500717","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","21","116","116","6","142.576828","0","116"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","21","12","12","1","10.409057","0","12"
"Globals","24","1257","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","1.349183","0","2"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","24","6","6","1","2.911026","0","6"
"","24","5","0","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","4","4","1","2.066949","0","4"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","1.675243","0","2"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.682359","0","2"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.344454","0","4"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","8","8","1","5.139296","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","1.651092","0","2"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","14.724137","0","26"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","24","24","24","2","19.799812","0","24"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","116","116","6","86.050728","0","116"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","148.448792","0","72"
"/Interchange/gltf/M_Sheen.M_Sheen","24","116","116","6","135.230637","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","116","116","6","139.194626","0","116"
"/Interchange/gltf/M_Default.M_Default","24","116","116","6","96.870605","0","116"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.339679","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","11","11","1","7.155938","0","11"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","12","12","1","7.005503","0","12"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","24","24","2","20.537113","0","24"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","1.991975","0","4"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","4.927346","0","8"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.620013","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","12","12","1","7.093400","0","12"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","6","6","1","2.791402","0","6"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.680602","0","2"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.681137","0","2"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","24","12","12","2","9.219063","0","12"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","24","12","12","1","10.342393","0","12"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","24","6","6","1","4.270806","0","6"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","2","2","1","1.683843","0","2"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","45","45","1","27.060392","0","45"
"/Engine/EditorMaterials/GeometryCollection/InMaterial.InMaterial","24","10","10","1","6.463645","0","10"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","24","25","25","1","19.349728","0","25"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","24","10","10","1","14.442604","0","10"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","24","2","2","1","1.797383","0","2"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","30.057730","0","52"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","24","12","12","1","3.477435","0","12"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","42","42","1","34.169773","0","42"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","24","24","1","21.649075","0","24"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","24","10","10","1","8.993452","0","10"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","24","15","15","1","10.127966","0","15"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.814557","0","4"
"/Game/Blueprints/Mechanics/Leaf_Mat.Leaf_Mat","24","20","20","1","15.479498","0","20"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","8.892603","0","10"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","2","2","1","0.639575","0","2"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","24","5","5","1","2.186484","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","24","5","5","1","1.392417","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","107","107","1","145.780502","0","107"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.453304","0","2"
"/Niagara/DefaultAssets/DefaultTextureSpriteMaterial.DefaultTextureSpriteMaterial","24","20","20","1","18.250418","0","20"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","24","15","15","1","11.269774","0","15"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","24","15","15","1","11.207194","0","15"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","24","21","21","1","13.176629","0","21"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","107","107","1","122.683243","0","107"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","24","20","20","1","17.904776","0","20"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","24","4","4","1","2.625903","0","4"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","21","21","1","13.232948","0","21"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","67","67","1","50.065868","0","67"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","21","21","1","10.372334","0","21"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","21","21","1","0.000000","0","21"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","12","12","1","8.212176","0","12"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","7","7","1","3.193330","0","7"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","1.655863","0","2"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","12","12","1","8.024575","0","12"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","5","5","1","2.662403","0","5"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","3.151789","0","4"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","2.053173","0","4"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","300","0","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","75","75","1","22.601206","0","75"
