"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","24","24","1","22.922846","0","24"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","21","15","15","1","12.087394","0","15"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","21","15","15","1","11.710679","0","15"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","21","21","21","1","14.942562","0","21"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","21","24","24","2","21.746956","0","24"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","21","12","12","1","19.570711","0","12"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","42","42","1","69.981216","0","42"
"/Interchange/gltf/M_Sheen.M_Sheen","21","116","116","6","142.967651","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","21","116","116","6","163.328094","0","116"
"/Interchange/gltf/M_Default.M_Default","21","116","116","6","108.218643","0","116"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","116","116","6","89.920654","0","116"
"/Interchange/gltf/M_Transmission.M_Transmission","21","72","72","2","162.226089","0","72"
"Globals","24","1257","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","1.458153","0","2"
"","24","5","0","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","4","4","1","2.079482","0","4"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","1.657102","0","2"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.683613","0","2"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","24","24","24","2","38.242657","0","24"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","15.034594","0","26"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","8","8","1","5.074907","0","8"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.365130","0","4"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","1.628086","0","2"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.351146","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","11","11","1","7.357287","0","11"
"/Interchange/gltf/M_Default.M_Default","24","116","116","6","104.784866","0","116"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","45","45","1","27.913162","0","45"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","12","12","1","7.270546","0","12"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","2.033645","0","4"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","159.309799","0","72"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","5.414762","0","8"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.617556","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","12","12","1","7.181498","0","12"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","116","116","6","89.892998","0","116"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","116","116","6","147.378601","0","116"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.771605","0","2"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","6","6","1","2.938339","0","6"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.717657","0","2"
"/Interchange/gltf/M_Sheen.M_Sheen","24","116","116","6","144.016373","0","116"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","34.788902","0","52"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","24","12","12","1","11.350254","0","12"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","42","42","1","35.347366","0","42"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","24","12","12","2","9.526297","0","12"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","107","107","1","130.394440","0","107"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","24","10","10","1","15.821118","0","10"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","24","2","2","1","1.877954","0","2"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","1.704509","0","2"
"/Engine/EditorMaterials/GeometryCollection/InMaterial.InMaterial","24","10","10","1","7.629563","0","10"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","24","15","15","1","13.870319","0","15"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","24","15","15","1","12.191722","0","15"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","24","15","15","1","13.085461","0","15"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","24","21","21","1","15.151996","0","21"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","2","2","1","0.715043","0","2"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","24","5","5","1","2.448488","0","5"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","24","25","25","1","22.551594","0","25"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","24","6","6","1","4.887900","0","6"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","2","2","1","1.999323","0","2"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","24","10","10","1","8.960301","0","10"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","24","24","1","21.520603","0","24"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","24","5","5","1","1.385950","0","5"
"/Game/Blueprints/Mechanics/Leaf_Mat.Leaf_Mat","24","20","20","1","15.542068","0","20"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.791627","0","4"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","8.885934","0","10"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","24","12","12","1","3.485638","0","12"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","24","24","2","20.721287","0","24"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","24","4","4","1","2.640616","0","4"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","107","107","1","150.848953","0","107"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","24","20","20","1","18.000872","0","20"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","12","12","1","7.990396","0","12"
"/Niagara/DefaultAssets/DefaultTextureSpriteMaterial.DefaultTextureSpriteMaterial","24","20","20","1","18.282391","0","20"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.472204","0","2"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","7","7","1","3.950920","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","67","67","1","50.916653","0","67"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","3.192764","0","4"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","2.099974","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","5","5","1","2.660836","0","5"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","12","12","1","7.633784","0","12"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","21","21","1","13.307680","0","21"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","21","21","1","0.000000","0","21"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","24","6","6","1","2.877837","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","21","21","1","10.377397","0","21"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","75","0","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","300","0","1","0.000000","0","0"
