"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","0","107","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","21","0","15","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","21","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","21","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","21","0","15","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","21","0","21","1","0.000000","0","0"
"/Game/Blueprints/Mechanics/Leaf_Mat.Leaf_Mat","21","0","20","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","21","0","4","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","21","0","10","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","0","24","1","0.000000","0","0"
"Globals","24","1257","0","1","0.000000","0","0"
"","24","5","0","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","3.008982","0","2"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.689809","0","2"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.690123","0","2"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","4","26","6","7.121131","0","4"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","1.749830","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/GeometryCollection/InMaterial.InMaterial","24","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","0","107","1","0.000000","0","0"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldVolumePreview.M_FieldVolumePreview","24","0","25","1","0.000000","0","0"
"/Engine/VREditor/UI/ArrowMaterial.ArrowMaterial","24","0","10","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","24","0","20","1","0.000000","0","0"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","24","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","0","12","1","0.000000","0","0"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","24","0","12","1","0.000000","0","0"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","24","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/HelpFlatColour.HelpFlatColour","24","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","0","21","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","24","0","4","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","0","24","2","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","0","67","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","24","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","24","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","0","75","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","0","300","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","0","12","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultTextureSpriteMaterial.DefaultTextureSpriteMaterial","24","0","20","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","0","107","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","24","0","15","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","24","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","24","0","15","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","24","0","21","1","0.000000","0","0"
"/Game/Blueprints/Mechanics/Leaf_Mat.Leaf_Mat","24","0","20","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","0","4","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","0","10","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","0","4","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","0","6","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","24","2","2","1","2.160228","0","2"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","5","5","1","2.715826","0","5"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","0","2","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","8","8","1","6.613883","0","8"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","0.869970","0","2"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","116","116","6","186.751709","0","116"
"/Interchange/gltf/M_Sheen.M_Sheen","24","116","116","6","139.838394","0","116"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","0","45","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","2.050222","0","4"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","5.704289","0","8"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","0.651653","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","11","11","1","8.900157","0","11"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","116","116","6","88.555466","0","116"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","12","12","1","6.989326","0","12"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.691628","0","2"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","24","10","10","1","11.819911","0","10"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","24","12","12","2","11.060187","0","12"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","28","6","21.347878","0","28"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","24","24","24","2","23.645725","0","24"
"/Interchange/gltf/M_Default.M_Default","24","116","116","6","100.561813","0","116"
"/DatasmithContent/Materials/FBXImporter/VREDReferenceTransparent.VREDReferenceTransparent","24","12","12","1","10.736421","0","12"
"/Interchange/gltf/M_Transmission.M_Transmission","24","36","72","2","79.049835","0","36"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","0","42","1","0.000000","0","0"
